num_critic_for_reviews,duration,final_budget,imdb_score, Black and White,Color,director_firstclass,director_secondclass,director_thirdclass,director_unknown
53.0,90.0,80000000.0,5.2,0,1,1,0,0,0
167.0,113.0,80000000.0,4.9,0,1,1,0,0,0
46.0,88.0,80000000.0,6.3,0,1,0,0,1,0
147.0,93.0,65000000.0,5.6,0,1,1,0,0,0
276.0,104.0,80000000.0,5.5,0,1,0,1,0,0
80.0,135.0,75000000.0,6.7,0,1,1,0,0,0
406.0,134.0,68000000.0,7.6,0,1,1,0,0,0
97.0,98.0,70000000.0,5.7,0,1,1,0,0,0
143.0,80.0,80000000.0,4.6,0,1,0,1,0,0
106.0,83.0,80000000.0,7.0,0,1,0,0,1,0
178.0,102.0,80000000.0,5.2,0,1,1,0,0,0
102.0,130.0,80000000.0,5.1,0,1,1,0,0,0
209.0,129.0,80000000.0,6.6,0,1,1,0,0,0
19.0,117.0,17509725.8127,7.0,0,1,0,0,1,0
152.0,89.0,80000000.0,6.7,0,1,0,1,0,0
129.0,74.0,80000000.0,7.3,0,1,0,1,0,0
124.0,96.0,80000000.0,5.9,0,1,0,1,0,0
35.0,114.0,90000000.0,5.6,0,1,0,1,0,0
166.0,99.0,102000000.0,6.5,0,1,0,1,0,0
137.0,129.0,75000000.0,5.9,0,1,1,0,0,0
121.0,113.0,85000000.0,7.0,0,1,0,0,1,0
87.0,90.0,85000000.0,5.3,0,1,0,1,0,0
233.0,118.0,88000000.0,5.9,0,1,1,0,0,0
132.0,106.0,70000000.0,6.3,0,1,1,0,0,0
63.0,81.0,10346070.1069,6.4,0,1,0,0,1,0
95.0,117.0,57235317.5709,6.9,0,1,1,0,0,0
258.0,89.0,80000000.0,6.3,0,1,0,1,0,0
162.0,145.0,80000000.0,7.3,0,1,1,0,0,0
61.0,114.0,80000000.0,5.8,0,1,1,0,0,0
113.0,87.0,80000000.0,5.2,0,1,0,0,1,0
174.0,119.0,73000000.0,2.4,0,1,0,0,1,0
101.0,91.0,80000000.0,5.7,0,1,1,0,0,0
205.0,118.0,80000000.0,5.8,1,0,1,0,0,0
123.0,116.0,80000000.0,5.6,0,1,1,0,0,0
79.0,177.0,80000000.0,6.0,0,1,0,1,0,0
61.0,97.0,80000000.0,5.8,0,1,1,0,0,0
202.0,106.0,90000000.0,6.0,0,1,0,1,0,0
145.0,106.0,80000000.0,5.7,0,1,0,0,1,0
101.0,94.0,86000000.0,6.0,0,1,1,0,0,0
113.0,104.0,80000000.0,7.8,0,1,0,1,0,0
113.0,102.0,80000000.0,4.2,0,1,1,0,0,0
272.0,105.0,80000000.0,5.6,0,1,1,0,0,0
3.0,89.0,8000000.0,4.4,0,1,0,0,1,0
205.0,135.0,58000000.0,8.2,0,1,1,0,0,0
186.0,73.0,45000000.0,8.5,0,1,0,1,0,0
178.0,94.0,79000000.0,5.8,0,1,0,1,0,0
169.0,95.0,78000000.0,6.5,0,1,0,0,1,0
210.0,124.0,78000000.0,7.2,0,1,1,0,0,0
140.0,136.0,100000000.0,6.7,0,1,0,1,0,0
156.0,91.0,79000000.0,3.4,0,1,1,0,0,0
150.0,107.0,76000000.0,5.9,0,1,1,0,0,0
119.0,108.0,81200000.0,7.8,0,1,0,1,0,0
232.0,99.0,80000000.0,5.9,0,1,0,1,0,0
49.0,92.0,76000000.0,4.1,0,1,0,0,1,0
165.0,87.0,75000000.0,6.8,0,1,0,0,1,0
202.0,110.0,78000000.0,5.8,1,0,0,1,0,0
306.0,98.0,76000000.0,7.5,0,1,0,1,0,0
185.0,154.0,75000000.0,6.9,0,1,1,0,0,0
177.0,129.0,73000000.0,6.5,0,1,1,0,0,0
181.0,86.0,75000000.0,6.9,0,1,1,0,0,0
372.0,109.0,76000000.0,7.9,0,1,0,1,0,0
290.0,104.0,75000000.0,7.4,0,1,1,0,0,0
316.0,110.0,75000000.0,6.7,0,1,0,1,0,0
122.0,136.0,75000000.0,7.4,0,1,1,0,0,0
164.0,115.0,80000000.0,6.9,0,1,0,1,0,0
147.0,99.0,75000000.0,6.8,0,1,1,0,0,0
219.0,117.0,75000000.0,6.7,0,1,1,0,0,0
167.0,125.0,50000000.0,5.1,0,1,1,0,0,0
70.0,110.0,90000000.0,4.1,0,1,0,0,1,0
384.0,125.0,75000000.0,7.3,0,1,1,0,0,0
179.0,102.0,80000000.0,6.0,0,1,1,0,0,0
151.0,128.0,60000000.0,7.3,0,1,1,0,0,0
107.0,100.0,35000000.0,5.4,0,1,0,1,0,0
134.0,124.0,75000000.0,5.9,0,1,1,0,0,0
269.0,102.0,75000000.0,7.1,0,1,1,0,0,0
143.0,90.0,75000000.0,6.0,0,1,0,1,0,0
241.0,130.0,70000000.0,6.5,0,1,1,0,0,0
161.0,118.0,53000000.0,5.7,0,1,1,0,0,0
298.0,163.0,70000000.0,7.6,0,1,1,0,0,0
89.0,142.0,70000000.0,6.6,0,1,1,0,0,0
140.0,100.0,75000000.0,5.4,0,1,1,0,0,0
362.0,116.0,75000000.0,7.3,0,1,1,0,0,0
124.0,131.0,80000000.0,6.5,0,1,0,1,0,0
190.0,91.0,75000000.0,6.6,0,1,0,1,0,0
132.0,123.0,75000000.0,6.6,0,1,1,0,0,0
53.0,134.0,55000000.0,5.9,0,1,0,1,0,0
91.0,148.0,92000000.0,6.7,0,1,1,0,0,0
284.0,110.0,75000000.0,6.1,0,1,0,1,0,0
152.0,113.0,52000000.0,6.6,0,1,0,0,1,0
131.0,94.0,75000000.0,6.6,0,1,0,1,0,0
132.0,116.0,75000000.0,5.3,0,1,0,1,0,0
67.0,99.0,60000000.0,6.0,0,1,1,0,0,0
130.0,84.0,21902799.5591,6.0,0,1,0,0,1,0
74.0,93.0,75000000.0,4.7,0,1,0,1,0,0
114.0,113.0,45000000.0,6.1,0,1,0,1,0,0
294.0,106.0,75000000.0,7.2,0,1,1,0,0,0
308.0,91.0,74000000.0,6.4,0,1,0,0,1,0
435.0,128.0,82000000.0,6.1,0,1,1,0,0,0
117.0,98.0,73000000.0,5.9,0,1,1,0,0,0
108.0,134.0,80000000.0,6.0,0,1,1,0,0,0
141.0,97.0,73000000.0,6.3,0,1,0,0,1,0
176.0,112.0,70000000.0,5.6,0,1,1,0,0,0
230.0,153.0,75000000.0,6.4,0,1,1,0,0,0
234.0,110.0,70000000.0,7.1,0,1,1,0,0,0
164.0,122.0,72500000.0,6.6,0,1,1,0,0,0
91.0,87.0,70000000.0,4.6,0,1,0,1,0,0
132.0,178.0,72000000.0,8.4,0,1,0,1,0,0
262.0,125.0,72000000.0,7.1,0,1,1,0,0,0
299.0,87.0,75000000.0,7.4,0,1,0,0,1,0
128.0,152.0,72000000.0,6.9,0,1,0,1,0,0
109.0,116.0,94000000.0,4.5,0,1,1,0,0,0
88.0,109.0,63991316.0,7.1,0,1,0,1,0,0
261.0,108.0,60000000.0,6.5,0,1,1,0,0,0
73.0,85.0,71500000.0,5.3,0,1,0,1,0,0
208.0,106.0,72000000.0,6.7,0,1,1,0,0,0
205.0,93.0,150000000.0,7.2,0,1,1,0,0,0
256.0,117.0,120000000.0,7.2,0,1,1,0,0,0
103.0,116.0,70000000.0,5.5,0,1,1,0,0,0
191.0,132.0,70000000.0,5.8,0,1,1,0,0,0
147.0,92.0,74000000.0,6.0,0,1,0,0,1,0
79.0,139.0,80000000.0,6.6,0,1,1,0,0,0
486.0,153.0,75000000.0,8.3,0,1,1,0,0,0
75.0,142.0,70000000.0,6.7,0,1,1,0,0,0
142.0,124.0,70000000.0,7.1,0,1,1,0,0,0
144.0,117.0,80000000.0,6.0,0,1,0,1,0,0
153.0,141.0,68000000.0,6.9,0,1,1,0,0,0
284.0,110.0,70000000.0,5.6,0,1,1,0,0,0
247.0,109.0,60000000.0,5.6,0,1,1,0,0,0
107.0,88.0,75000000.0,4.5,0,1,0,1,0,0
141.0,124.0,75000000.0,7.1,0,1,0,1,0,0
358.0,119.0,70000000.0,6.5,0,1,1,0,0,0
160.0,103.0,58000000.0,6.4,0,1,0,1,0,0
355.0,116.0,70000000.0,5.8,0,1,1,0,0,0
235.0,125.0,70000000.0,8.0,0,1,1,0,0,0
59.0,125.0,70000000.0,6.2,0,1,1,0,0,0
388.0,146.0,66000000.0,7.2,1,0,1,0,0,0
371.0,118.0,70000000.0,6.1,0,1,1,0,0,0
82.0,171.0,70000000.0,7.6,0,1,1,0,0,0
297.0,136.0,70000000.0,6.3,0,1,1,0,0,0
261.0,92.0,70000000.0,6.3,0,1,0,0,1,0
120.0,116.0,70000000.0,6.3,0,1,1,0,0,0
228.0,127.0,70000000.0,7.7,0,1,0,1,0,0
76.0,136.0,70000000.0,7.0,0,1,0,1,0,0
185.0,111.0,70000000.0,5.3,0,1,1,0,0,0
128.0,116.0,70000000.0,5.6,0,1,1,0,0,0
237.0,113.0,60000000.0,5.2,0,1,1,0,0,0
105.0,97.0,70000000.0,5.4,0,1,0,1,0,0
242.0,88.0,70000000.0,6.4,0,1,0,0,1,0
360.0,136.0,75000000.0,5.9,0,1,1,0,0,0
112.0,125.0,70000000.0,6.3,0,1,0,1,0,0
189.0,116.0,70000000.0,6.5,0,1,0,0,1,0
151.0,98.0,70000000.0,3.0,0,1,1,0,0,0
92.0,91.0,70000000.0,3.6,0,1,0,0,1,0
79.0,97.0,70000000.0,5.8,0,1,0,0,1,0
81.0,95.0,70000000.0,6.2,0,1,1,0,0,0
51.0,88.0,70000000.0,5.6,0,1,0,1,0,0
261.0,133.0,70000000.0,5.4,0,1,1,0,0,0
197.0,106.0,70000000.0,6.1,0,1,0,0,1,0
159.0,116.0,70000000.0,4.2,0,1,0,1,0,0
286.0,115.0,50000000.0,6.7,0,1,0,1,0,0
156.0,99.0,70000000.0,4.2,0,1,1,0,0,0
176.0,124.0,68000000.0,6.4,0,1,0,0,1,0
293.0,124.0,68000000.0,4.9,0,1,0,1,0,0
141.0,124.0,68000000.0,6.8,0,1,1,0,0,0
304.0,87.0,69000000.0,7.7,0,1,0,1,0,0
40.0,105.0,68000000.0,5.6,0,1,0,0,1,0
280.0,125.0,68000000.0,6.4,0,1,0,1,0,0
180.0,141.0,70000000.0,7.2,0,1,0,1,0,0
125.0,121.0,68000000.0,6.0,0,1,0,0,1,0
237.0,111.0,36000000.0,5.9,0,1,1,0,0,0
209.0,157.0,68000000.0,7.9,0,1,1,0,0,0
178.0,117.0,80000000.0,6.8,0,1,0,1,0,0
238.0,128.0,70000000.0,7.1,0,1,1,0,0,0
190.0,114.0,50817130.6628,5.9,0,1,1,0,0,0
393.0,105.0,69000000.0,5.9,0,1,0,1,0,0
138.0,113.0,66000000.0,6.2,0,1,0,1,0,0
142.0,121.0,66000000.0,7.0,0,1,0,1,0,0
90.0,102.0,35000000.0,5.4,0,1,0,0,1,0
219.0,169.0,70000000.0,8.6,0,1,1,0,0,0
327.0,132.0,66000000.0,6.5,0,1,0,0,1,0
149.0,127.0,70000000.0,6.4,0,1,1,0,0,0
193.0,103.0,59000000.0,7.6,0,1,0,1,0,0
175.0,136.0,68000000.0,5.5,0,1,1,0,0,0
538.0,150.0,65000000.0,7.4,0,1,1,0,0,0
313.0,136.0,63000000.0,8.7,0,1,1,0,0,0
159.0,140.0,52000000.0,7.6,0,1,1,0,0,0
80.0,104.0,65000000.0,5.5,0,1,0,1,0,0
488.0,158.0,61000000.0,7.6,0,1,0,1,0,0
153.0,119.0,65000000.0,6.5,0,1,0,1,0,0
173.0,106.0,65000000.0,6.9,0,1,1,0,0,0
156.0,136.0,65000000.0,6.7,0,1,1,0,0,0
307.0,95.0,65000000.0,6.6,0,1,1,0,0,0
322.0,137.0,65000000.0,7.2,0,1,0,1,0,0
169.0,130.0,65000000.0,6.4,1,0,1,0,0,0
74.0,124.0,70000000.0,6.4,0,1,1,0,0,0
72.0,108.0,50000000.0,6.0,0,1,1,0,0,0
86.0,104.0,65000000.0,6.1,0,1,1,0,0,0
242.0,129.0,63000000.0,6.0,0,1,1,0,0,0
141.0,117.0,65000000.0,6.4,0,1,1,0,0,0
313.0,99.0,65000000.0,6.4,0,1,1,0,0,0
280.0,159.0,65000000.0,7.3,0,1,1,0,0,0
176.0,118.0,65000000.0,5.2,0,1,0,1,0,0
279.0,105.0,50100000.0,6.6,0,1,0,1,0,0
241.0,103.0,65000000.0,6.3,0,1,1,0,0,0
185.0,122.0,65000000.0,5.9,0,1,0,1,0,0
97.0,114.0,4200000.0,6.4,0,1,0,1,0,0
117.0,143.0,65000000.0,6.7,0,1,1,0,0,0
239.0,96.0,65000000.0,5.4,0,1,1,0,0,0
230.0,111.0,45000000.0,6.4,0,1,1,0,0,0
94.0,121.0,65000000.0,6.7,0,1,1,0,0,0
134.0,135.0,65000000.0,6.2,0,1,1,0,0,0
136.0,101.0,65000000.0,6.1,0,1,1,0,0,0
315.0,151.0,63000000.0,8.8,0,1,1,0,0,0
96.0,131.0,65000000.0,7.1,0,1,1,0,0,0
60.0,100.0,65000000.0,5.7,0,1,0,1,0,0
60.0,105.0,63000000.0,5.0,0,1,0,1,0,0
308.0,92.0,65000000.0,5.1,0,1,0,0,1,0
127.0,130.0,53630000.0,6.9,0,1,1,0,0,0
196.0,100.0,43000000.0,4.8,0,1,0,1,0,0
339.0,102.0,65000000.0,6.5,1,0,0,1,0,0
96.0,133.0,64000000.0,5.1,0,1,1,0,0,0
361.0,121.0,55000000.0,7.1,0,1,0,1,0,0
226.0,147.0,53630000.0,7.5,0,1,1,0,0,0
194.0,94.0,63000000.0,6.2,0,1,1,0,0,0
138.0,94.0,65000000.0,6.3,0,1,0,1,0,0
308.0,127.0,63000000.0,8.1,0,1,1,0,0,0
40.0,212.0,63000000.0,6.6,0,1,1,0,0,0
42.0,141.0,62000000.0,6.9,0,1,1,0,0,0
68.0,103.0,65000000.0,6.1,0,1,0,1,0,0
78.0,98.0,64000000.0,4.3,0,1,0,1,0,0
178.0,116.0,62000000.0,6.6,0,1,0,1,0,0
75.0,114.0,62000000.0,6.8,0,1,1,0,0,0
150.0,87.0,62000000.0,3.8,0,1,0,0,1,0
113.0,125.0,62000000.0,5.9,0,1,0,0,1,0
596.0,187.0,44000000.0,7.9,0,1,1,0,0,0
191.0,93.0,61000000.0,6.3,0,1,0,1,0,0
156.0,95.0,63000000.0,5.5,0,1,1,0,0,0
460.0,117.0,65000000.0,7.7,0,1,1,0,0,0
141.0,106.0,80000000.0,6.3,0,1,1,0,0,0
180.0,115.0,60000000.0,7.1,0,1,0,1,0,0
186.0,189.0,60000000.0,8.5,0,1,0,1,0,0
177.0,100.0,59175699.6594,5.9,0,1,0,1,0,0
161.0,81.0,150000000.0,5.8,0,1,0,1,0,0
568.0,149.0,61000000.0,8.1,0,1,1,0,0,0
249.0,119.0,60000000.0,7.9,0,1,1,0,0,0
137.0,130.0,60000000.0,7.2,0,1,1,0,0,0
113.0,116.0,95000000.0,6.3,0,1,1,0,0,0
213.0,103.0,60000000.0,8.1,0,1,0,1,0,0
120.0,99.0,70000000.0,7.0,0,1,0,0,1,0
81.0,92.0,60000000.0,5.5,0,1,0,1,0,0
265.0,109.0,61000000.0,6.7,0,1,0,1,0,0
105.0,87.0,60000000.0,5.2,0,1,0,1,0,0
155.0,111.0,60000000.0,7.0,0,1,1,0,0,0
118.0,101.0,60000000.0,6.1,0,1,0,1,0,0
131.0,83.0,105000000.0,6.6,0,1,1,0,0,0
166.0,113.0,60000000.0,5.5,0,1,0,0,1,0
60.0,107.0,60000000.0,5.9,0,1,1,0,0,0
77.0,94.0,60000000.0,5.4,0,1,1,0,0,0
249.0,132.0,61000000.0,6.4,0,1,0,1,0,0
213.0,140.0,60000000.0,5.7,0,1,0,1,0,0
121.0,125.0,60000000.0,6.7,0,1,1,0,0,0
315.0,111.0,58000000.0,7.1,0,1,1,0,0,0
171.0,156.0,55000000.0,6.8,0,1,1,0,0,0
96.0,170.0,60000000.0,6.5,0,1,1,0,0,0
299.0,120.0,65000000.0,7.6,0,1,1,0,0,0
167.0,100.0,60000000.0,5.5,0,1,1,0,0,0
125.0,115.0,55000000.0,6.5,0,1,0,1,0,0
387.0,130.0,60000000.0,7.0,0,1,0,1,0,0
199.0,105.0,60000000.0,5.8,0,1,1,0,0,0
136.0,111.0,60000000.0,7.3,0,1,1,0,0,0
436.0,106.0,60000000.0,6.6,0,1,1,0,0,0
73.0,89.0,60000000.0,4.4,0,1,0,1,0,0
310.0,100.0,60000000.0,7.7,1,0,0,1,0,0
323.0,91.0,48000000.0,5.0,0,1,1,0,0,0
171.0,146.0,70000000.0,7.7,0,1,1,0,0,0
76.0,98.0,50000000.0,4.4,0,1,1,0,0,0
173.0,101.0,60000000.0,6.1,0,1,1,0,0,0
81.0,94.0,60000000.0,5.4,0,1,1,0,0,0
242.0,132.0,66000000.0,6.8,0,1,1,0,0,0
110.0,115.0,75000000.0,6.5,0,1,0,1,0,0
328.0,92.0,60000000.0,7.0,0,1,0,0,1,0
83.0,124.0,60000000.0,6.3,0,1,0,1,0,0
196.0,119.0,60000000.0,6.3,0,1,1,0,0,0
34.0,124.0,60000000.0,6.1,0,1,0,1,0,0
118.0,93.0,60000000.0,6.1,0,1,0,0,1,0
81.0,98.0,60000000.0,5.3,0,1,0,0,1,0
47.0,92.0,60000000.0,5.4,0,1,0,0,1,0
313.0,105.0,60000000.0,6.2,0,1,1,0,0,0
315.0,124.0,60000000.0,6.6,0,1,1,0,0,0
225.0,99.0,60000000.0,5.9,0,1,0,0,1,0
223.0,116.0,75000000.0,6.3,0,1,1,0,0,0
198.0,124.0,61000000.0,7.2,0,1,1,0,0,0
219.0,96.0,60000000.0,6.8,0,1,0,0,1,0
92.0,104.0,48000000.0,6.1,0,1,0,1,0,0
435.0,100.0,60000000.0,7.8,0,1,0,1,0,0
111.0,115.0,45000000.0,5.0,0,1,0,1,0,0
138.0,101.0,60000000.0,6.2,0,1,0,1,0,0
415.0,113.0,60000000.0,6.7,0,1,0,1,0,0
170.0,100.0,60000000.0,4.9,0,1,1,0,0,0
306.0,134.0,60000000.0,7.4,0,1,1,0,0,0
252.0,127.0,40145029.176,7.1,0,1,0,1,0,0
211.0,125.0,60000000.0,6.2,0,1,0,1,0,0
49.0,94.0,65000000.0,4.9,0,1,1,0,0,0
161.0,107.0,60000000.0,6.1,0,1,0,1,0,0
156.0,91.0,70000000.0,6.1,0,1,0,0,1,0
172.0,116.0,60000000.0,6.4,0,1,0,1,0,0
161.0,100.0,60000000.0,6.3,0,1,0,1,0,0
239.0,111.0,60000000.0,6.8,0,1,0,0,1,0
258.0,117.0,80000000.0,6.6,0,1,1,0,0,0
95.0,110.0,40000000.0,5.7,0,1,1,0,0,0
105.0,96.0,60000000.0,5.9,0,1,1,0,0,0
198.0,101.0,60000000.0,6.0,0,1,0,1,0,0
79.0,111.0,60000000.0,6.1,0,1,0,1,0,0
210.0,117.0,60000000.0,6.7,0,1,1,0,0,0
125.0,126.0,80000000.0,6.7,0,1,1,0,0,0
149.0,152.0,60000000.0,7.9,0,1,1,0,0,0
77.0,86.0,60000000.0,5.0,0,1,1,0,0,0
77.0,101.0,60000000.0,4.3,0,1,1,0,0,0
225.0,87.0,60000000.0,5.7,0,1,0,1,0,0
98.0,85.0,60000000.0,6.7,0,1,0,0,1,0
172.0,130.0,60000000.0,6.7,0,1,1,0,0,0
117.0,104.0,60000000.0,6.1,0,1,1,0,0,0
240.0,121.0,50000000.0,5.6,0,1,1,0,0,0
123.0,140.0,60000000.0,6.6,1,0,0,0,1,0
110.0,131.0,72000000.0,6.9,0,1,1,0,0,0
100.0,91.0,90000000.0,4.8,0,1,0,1,0,0
189.0,118.0,60000000.0,6.2,0,1,0,0,1,0
212.0,130.0,60000000.0,6.0,0,1,0,1,0,0
127.0,90.0,60000000.0,4.9,0,1,1,0,0,0
196.0,103.0,30000000.0,5.6,0,1,0,1,0,0
115.0,122.0,80000000.0,6.1,0,1,1,0,0,0
161.0,106.0,60000000.0,6.1,0,1,0,1,0,0
223.0,103.0,60000000.0,4.8,0,1,0,1,0,0
181.0,107.0,60000000.0,5.5,0,1,1,0,0,0
140.0,156.0,60000000.0,3.8,0,1,1,0,0,0
54.0,127.0,35000000.0,6.5,0,1,1,0,0,0
14.0,119.0,68005000.0,6.0,0,1,0,0,1,0
81.0,132.0,80000000.0,6.7,1,0,0,1,0,0
579.0,108.0,58000000.0,8.1,0,1,0,0,1,0
56.0,114.0,60000000.0,4.9,0,1,1,0,0,0
490.0,133.0,58800000.0,7.3,0,1,1,0,0,0
218.0,103.0,58000000.0,6.4,0,1,0,1,0,0
142.0,95.0,58000000.0,6.7,0,1,1,0,0,0
57.0,90.0,83000000.0,3.6,0,1,1,0,0,0
84.0,87.0,63000000.0,5.7,0,1,0,0,1,0
186.0,114.0,58000000.0,6.0,0,1,1,0,0,0
53.0,119.0,60000000.0,4.9,0,1,1,0,0,0
133.0,103.0,58000000.0,4.7,0,1,0,1,0,0
246.0,125.0,58000000.0,6.3,0,1,1,0,0,0
253.0,97.0,60000000.0,5.9,0,1,1,0,0,0
144.0,125.0,58000000.0,5.9,0,1,0,0,1,0
117.0,136.0,57000000.0,7.5,0,1,1,0,0,0
157.0,116.0,70000000.0,5.6,0,1,0,1,0,0
60.0,103.0,57000000.0,6.4,0,1,1,0,0,0
117.0,97.0,58000000.0,6.3,0,1,1,0,0,0
287.0,96.0,57000000.0,4.3,0,1,1,0,0,0
96.0,131.0,57000000.0,5.9,0,1,1,0,0,0
125.0,95.0,56000000.0,5.5,0,1,1,0,0,0
117.0,86.0,56000000.0,6.2,0,1,0,1,0,0
149.0,142.0,55000000.0,8.8,1,0,1,0,0,0
131.0,92.0,60000000.0,5.2,0,1,1,0,0,0
150.0,108.0,55000000.0,7.0,0,1,1,0,0,0
92.0,84.0,55000000.0,6.6,0,1,0,0,1,0
169.0,188.0,55000000.0,7.3,0,1,1,0,0,0
57.0,95.0,54000000.0,5.6,0,1,1,0,0,0
171.0,118.0,70000000.0,6.6,0,1,1,0,0,0
53.0,92.0,55000000.0,5.4,0,1,0,1,0,0
153.0,74.0,55000000.0,6.3,0,1,0,1,0,0
491.0,134.0,55000000.0,7.9,0,1,1,0,0,0
247.0,101.0,55000000.0,6.3,0,1,1,0,0,0
26.0,100.0,50000000.0,6.0,0,1,0,1,0,0
292.0,132.0,55000000.0,7.2,0,1,1,0,0,0
114.0,105.0,55000000.0,5.1,0,1,1,0,0,0
82.0,123.0,53000000.0,7.3,0,1,1,0,0,0
201.0,117.0,55000000.0,8.0,0,1,0,1,0,0
231.0,98.0,55000000.0,6.2,0,1,1,0,0,0
55.0,128.0,55000000.0,6.0,0,1,1,0,0,0
110.0,114.0,55000000.0,6.7,0,1,0,1,0,0
354.0,111.0,30000000.0,8.1,1,0,1,0,0,0
140.0,85.0,55000000.0,6.4,0,1,1,0,0,0
304.0,137.0,30000000.0,8.0,1,0,1,0,0,0
45.0,97.0,55000000.0,6.3,0,1,0,1,0,0
49.0,104.0,55000000.0,6.4,0,1,1,0,0,0
146.0,110.0,55000000.0,6.6,0,1,0,1,0,0
60.0,133.0,55000000.0,6.4,0,1,0,1,0,0
189.0,94.0,55000000.0,6.0,0,1,1,0,0,0
206.0,104.0,55000000.0,6.6,0,1,1,0,0,0
118.0,91.0,55000000.0,5.9,0,1,0,1,0,0
210.0,145.0,50000000.0,6.4,0,1,1,0,0,0
76.0,135.0,55000000.0,6.3,0,1,0,1,0,0
149.0,122.0,55000000.0,7.3,0,1,1,0,0,0
62.0,110.0,55000000.0,6.8,0,1,1,0,0,0
224.0,95.0,55000000.0,7.2,0,1,0,0,1,0
265.0,102.0,68000000.0,5.7,0,1,0,1,0,0
135.0,94.0,55000000.0,6.0,0,1,1,0,0,0
100.0,126.0,80000000.0,6.5,0,1,1,0,0,0
123.0,118.0,55000000.0,5.8,0,1,1,0,0,0
164.0,99.0,55000000.0,5.8,0,1,0,0,1,0
238.0,88.0,55000000.0,6.7,0,1,0,1,0,0
264.0,141.0,55000000.0,7.8,0,1,1,0,0,0
47.0,107.0,50000000.0,5.6,0,1,0,1,0,0
50.0,116.0,55000000.0,5.8,0,1,1,0,0,0
153.0,143.0,70000000.0,7.4,1,0,1,0,0,0
202.0,114.0,55000000.0,6.9,0,1,0,1,0,0
178.0,93.0,62000000.0,5.5,0,1,0,1,0,0
84.0,280.0,56000000.0,6.3,0,1,0,1,0,0
44.0,100.0,71000000.0,4.7,0,1,0,0,1,0
93.0,107.0,55000000.0,5.6,0,1,0,0,1,0
277.0,119.0,50000000.0,6.4,0,1,0,1,0,0
76.0,95.0,57000000.0,4.2,0,1,0,1,0,0
197.0,119.0,55000000.0,6.4,0,1,0,0,1,0
186.0,133.0,47000000.0,7.7,0,1,1,0,0,0
103.0,152.0,2000000.0,7.7,1,0,1,0,0,0
66.0,96.0,55000000.0,5.3,0,1,0,1,0,0
224.0,117.0,54000000.0,6.7,0,1,1,0,0,0
202.0,123.0,55000000.0,7.7,0,1,0,1,0,0
279.0,92.0,55000000.0,5.7,0,1,0,1,0,0
110.0,170.0,54000000.0,7.6,0,1,1,0,0,0
190.0,123.0,57000000.0,6.4,0,1,1,0,0,0
136.0,110.0,54000000.0,5.6,0,1,0,1,0,0
121.0,116.0,54000000.0,6.8,0,1,1,0,0,0
131.0,121.0,54000000.0,2.4,0,1,0,1,0,0
127.0,128.0,55000000.0,6.2,1,0,0,1,0,0
160.0,99.0,46000000.0,5.9,0,1,1,0,0,0
78.0,94.0,50000000.0,7.1,0,1,0,1,0,0
209.0,127.0,50000000.0,7.6,1,0,0,1,0,0
98.0,89.0,75000000.0,5.5,0,1,0,1,0,0
391.0,123.0,53000000.0,7.0,0,1,0,1,0,0
279.0,135.0,90000000.0,7.1,0,1,1,0,0,0
216.0,118.0,50000000.0,7.4,0,1,1,0,0,0
250.0,189.0,53000000.0,7.6,0,1,1,0,0,0
78.0,172.0,80000000.0,5.9,0,1,1,0,0,0
106.0,124.0,55000000.0,5.9,0,1,1,0,0,0
194.0,141.0,52000000.0,8.0,0,1,1,0,0,0
558.0,157.0,40000000.0,7.4,0,1,0,1,0,0
183.0,106.0,52000000.0,5.8,0,1,0,1,0,0
238.0,108.0,52000000.0,6.3,0,1,0,1,0,0
186.0,125.0,52000000.0,5.7,0,1,1,0,0,0
144.0,107.0,50000000.0,5.1,0,1,0,1,0,0
156.0,215.0,52000000.0,7.6,0,1,0,1,0,0
215.0,118.0,52000000.0,6.4,0,1,0,1,0,0
140.0,118.0,82000000.0,7.4,0,1,0,1,0,0
133.0,178.0,52000000.0,8.2,0,1,1,0,0,0
203.0,92.0,52000000.0,6.5,0,1,0,1,0,0
127.0,104.0,52000000.0,5.5,0,1,0,0,1,0
155.0,116.0,51000000.0,6.5,0,1,1,0,0,0
98.0,90.0,51000000.0,5.6,0,1,0,1,0,0
71.0,93.0,39070356.0193,4.9,0,1,1,0,0,0
299.0,130.0,50000000.0,4.6,0,1,1,0,0,0
212.0,90.0,60000000.0,7.9,0,1,1,0,0,0
413.0,106.0,50200000.0,7.1,0,1,0,0,1,0
67.0,155.0,48000000.0,6.9,0,1,1,0,0,0
109.0,139.0,50000000.0,7.3,0,1,1,0,0,0
457.0,112.0,50000000.0,7.0,0,1,0,1,0,0
156.0,139.0,50000000.0,7.7,0,1,0,1,0,0
55.0,115.0,90000000.0,6.7,0,1,1,0,0,0
272.0,143.0,50000000.0,6.3,0,1,1,0,0,0
117.0,96.0,50000000.0,5.8,0,1,0,1,0,0
539.0,112.0,50000000.0,7.1,0,1,0,1,0,0
169.0,131.0,52000000.0,7.3,0,1,1,0,0,0
140.0,116.0,50000000.0,6.4,0,1,1,0,0,0
330.0,112.0,50000000.0,7.1,0,1,0,1,0,0
120.0,123.0,60000000.0,7.6,0,1,1,0,0,0
190.0,104.0,70000000.0,6.8,0,1,0,1,0,0
